feature,cluster_id,cluster_size,cluster_members,min_similarity_to_cluster,sample_nunique,sample_constant_dev,longitudinal_nunique,longitudinal_constant
ngrams_3_max_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9668477028247132,4962,False,186,False
ngrams_3_std_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.986725211387267,56907,False,195,False
ngrams_3_top1_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9668477028247132,4962,False,186,False
ngrams_4_max_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9668477028247132,4397,False,180,False
ngrams_4_std_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9742555567139939,57571,False,195,False
ngrams_4_top1_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9668477028247132,4397,False,180,False
burst_count,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9783197066557494,8207,False,191,False
burst_durations_count,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9783197066557494,8207,False,191,False
burst_histogram_1,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9581101536832299,5667,False,187,False
ngrams_2_top2_count,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9784495904800157,4955,False,187,False
num_bursts_in,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9783256697725956,4955,False,186,False
num_bursts_out,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9783134213037333,4979,False,183,False
ratio_pkts_firstN_bursts_total,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9581101536832299,44394,False,195,False
transition_m1_to_p1,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9783134927634133,4985,False,183,False
transition_p1_to_m1,5,9,burst_count|burst_durations_count|burst_histogram_1|ngrams_2_top2_count|num_bursts_in|num_bursts_out|ratio_pkts_firstN_bursts_total|transition_m1_to_p1|transition_p1_to_m1,0.9783256023519955,4954,False,186,False
mean_time_between_bursts,6,6,mean_time_between_bursts|tam_1s_out_mean|tam_2s_out_mean|tam_3s_out_mean|tam_4s_out_mean|tam_5s_out_mean,0.9642467195528868,57916,False,195,False
tam_1s_out_mean,6,6,mean_time_between_bursts|tam_1s_out_mean|tam_2s_out_mean|tam_3s_out_mean|tam_4s_out_mean|tam_5s_out_mean,0.9716044947659342,29331,False,195,False
tam_2s_out_mean,6,6,mean_time_between_bursts|tam_1s_out_mean|tam_2s_out_mean|tam_3s_out_mean|tam_4s_out_mean|tam_5s_out_mean,0.9706241173141662,22164,False,194,False
tam_3s_out_mean,6,6,mean_time_between_bursts|tam_1s_out_mean|tam_2s_out_mean|tam_3s_out_mean|tam_4s_out_mean|tam_5s_out_mean,0.969083924295112,18704,False,194,False
tam_4s_out_mean,6,6,mean_time_between_bursts|tam_1s_out_mean|tam_2s_out_mean|tam_3s_out_mean|tam_4s_out_mean|tam_5s_out_mean,0.966743666286241,16468,False,190,False
tam_5s_out_mean,6,6,mean_time_between_bursts|tam_1s_out_mean|tam_2s_out_mean|tam_3s_out_mean|tam_4s_out_mean|tam_5s_out_mean,0.9642467195528868,14939,False,191,False
iat_mean,7,5,iat_mean|pps_w10_mean|pps_w1_mean|pps_w2_mean|pps_w5_mean,0.9613242088912075,57916,False,195,False
pps_w10_mean,7,5,iat_mean|pps_w10_mean|pps_w1_mean|pps_w2_mean|pps_w5_mean,0.9613242088912075,16827,False,193,False
pps_w1_mean,7,5,iat_mean|pps_w10_mean|pps_w1_mean|pps_w2_mean|pps_w5_mean,0.9637123235044666,34420,False,194,False
pps_w2_mean,7,5,iat_mean|pps_w10_mean|pps_w1_mean|pps_w2_mean|pps_w5_mean,0.9660713828305001,26913,False,194,False
pps_w5_mean,7,5,iat_mean|pps_w10_mean|pps_w1_mean|pps_w2_mean|pps_w5_mean,0.9756189454947989,23415,False,193,False
tam_1s_in_mean,8,5,tam_1s_in_mean|tam_2s_in_mean|tam_3s_in_mean|tam_4s_in_mean|tam_5s_in_mean,0.9885613556913762,23398,False,194,False
tam_2s_in_mean,8,5,tam_1s_in_mean|tam_2s_in_mean|tam_3s_in_mean|tam_4s_in_mean|tam_5s_in_mean,0.9876033321759177,17215,False,192,False
tam_3s_in_mean,8,5,tam_1s_in_mean|tam_2s_in_mean|tam_3s_in_mean|tam_4s_in_mean|tam_5s_in_mean,0.9870023876014394,14180,False,194,False
tam_4s_in_mean,8,5,tam_1s_in_mean|tam_2s_in_mean|tam_3s_in_mean|tam_4s_in_mean|tam_5s_in_mean,0.9790146599908167,12453,False,186,False
tam_5s_in_mean,8,5,tam_1s_in_mean|tam_2s_in_mean|tam_3s_in_mean|tam_4s_in_mean|tam_5s_in_mean,0.9790146599908167,11267,False,188,False
cumul_in_kurtosis,9,4,cumul_in_kurtosis|cumul_interp_in_kurtosis|cumul_interp_out_kurtosis|cumul_out_kurtosis,0.9676550138057008,57916,False,195,False
cumul_interp_in_kurtosis,9,4,cumul_in_kurtosis|cumul_interp_in_kurtosis|cumul_interp_out_kurtosis|cumul_out_kurtosis,0.9654861614793623,57916,False,195,False
cumul_interp_out_kurtosis,9,4,cumul_in_kurtosis|cumul_interp_in_kurtosis|cumul_interp_out_kurtosis|cumul_out_kurtosis,0.9682651843415379,57864,False,195,False
cumul_out_kurtosis,9,4,cumul_in_kurtosis|cumul_interp_in_kurtosis|cumul_interp_out_kurtosis|cumul_out_kurtosis,0.9654861614793623,57916,False,195,False
cumul_in_skew,10,4,cumul_in_skew|cumul_interp_in_skew|cumul_interp_out_skew|cumul_out_skew,0.9719610246169254,57916,False,195,False
cumul_interp_in_skew,10,4,cumul_in_skew|cumul_interp_in_skew|cumul_interp_out_skew|cumul_out_skew,0.9719473005942427,57916,False,195,False
cumul_interp_out_skew,10,4,cumul_in_skew|cumul_interp_in_skew|cumul_interp_out_skew|cumul_out_skew,0.972223311026294,57861,False,195,False
cumul_out_skew,10,4,cumul_in_skew|cumul_interp_in_skew|cumul_interp_out_skew|cumul_out_skew,0.9719473005942427,57916,False,195,False
pps_w5_max,11,4,pps_w5_max|pps_w5_std|tam_5s_in_max|tam_5s_in_std,0.9585475357922864,8290,False,191,False
pps_w5_std,11,4,pps_w5_max|pps_w5_std|tam_5s_in_max|tam_5s_in_std,0.9506902038175905,54366,False,194,False
tam_5s_in_max,11,4,pps_w5_max|pps_w5_std|tam_5s_in_max|tam_5s_in_std,0.9506902038175905,4066,False,179,False
tam_5s_in_std,11,4,pps_w5_max|pps_w5_std|tam_5s_in_max|tam_5s_in_std,0.9585475357922864,50738,False,189,False
tam_1s_in_max,12,4,tam_1s_in_max|tam_1s_in_std|tam_2s_in_max|tam_2s_in_std,0.9502396351255249,1864,False,175,False
