fold,prototype_type,query_type,distance_metric,site_label,n_queries,top1_accuracy,top5_accuracy,mrr,mean_true_rank
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,21,295,0.14576271186440679,0.4847457627118644,0.323567899278137,7.4711864406779664
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,24,244,0.4262295081967213,0.6844262295081968,0.5441793485594106,6.30327868852459
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,25,304,0.3684210526315789,0.5394736842105263,0.4625036131178847,8.740131578947368
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,27,303,0.019801980198019802,0.3465346534653465,0.17740368896902145,14.366336633663366
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,28,294,0.5374149659863946,0.8707482993197279,0.6785269247003941,2.5952380952380953
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,29,305,0.003278688524590164,0.1180327868852459,0.10793534546334282,13.324590163934426
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,31,269,0.3903345724907063,0.8252788104089219,0.5700606117941278,3.3382899628252787
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,34,290,0.1,0.3137931034482759,0.2269930043327097,14.848275862068965
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,35,298,0.20134228187919462,0.47315436241610737,0.3372015069609321,8.050335570469798
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,36,299,0.3979933110367893,0.6287625418060201,0.5187675202431199,6.3076923076923075
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,37,304,0.10197368421052631,0.33223684210526316,0.22859217944994473,12.18421052631579
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,39,298,0.2550335570469799,0.697986577181208,0.4418138861511345,4.543624161073826
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,40,300,0.06666666666666667,0.35333333333333333,0.18796545700261227,19.48
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,41,239,0.497907949790795,0.7489539748953975,0.6250126338284189,5.2761506276150625
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,42,270,0.14814814814814814,0.8777777777777778,0.37427248677248676,3.8407407407407406
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,43,286,0.36363636363636365,0.7797202797202797,0.5291211313938586,3.4265734265734267
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,45,270,0.022222222222222223,0.14814814814814814,0.11853071940709728,18.7
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,46,218,0.0,0.5412844036697247,0.20072076803390887,6.339449541284404
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,47,306,0.0915032679738562,0.38562091503267976,0.24354989280518605,9.470588235294118
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,48,253,0.0,0.04743083003952569,0.08173416378298085,14.727272727272727
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,50,303,0.013201320132013201,0.1782178217821782,0.11551287472021658,18.660066006600662
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,51,255,0.25098039215686274,0.6823529411764706,0.44818337435984495,4.3803921568627455
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,52,301,0.19269102990033224,0.47840531561461797,0.3338425739575194,11.119601328903654
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,53,302,0.22185430463576158,0.6655629139072847,0.4100696914525775,4.927152317880795
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,54,303,0.40594059405940597,0.6831683168316832,0.5505502813884916,5.66006600660066
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,55,289,0.3044982698961938,0.5605536332179931,0.4410601029160084,9.003460207612457
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,57,245,0.02040816326530612,0.12653061224489795,0.1473394742802071,8.946938775510205
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,6,283,0.1872791519434629,0.6749116607773852,0.40461090244659154,4.4628975265017665
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,60,303,0.0429042904290429,0.26732673267326734,0.1845845039169501,9.92079207920792
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,61,302,0.31788079470198677,0.7483443708609272,0.5126791832076251,4.639072847682119
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,63,303,0.1353135313531353,0.4521452145214521,0.29553470965959283,7.8316831683168315
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,68,302,0.059602649006622516,0.2847682119205298,0.17245632105998793,18.93708609271523
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,7,303,0.31683168316831684,0.5610561056105611,0.4319154524652464,11.755775577557756
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,71,305,0.0,0.0,0.017236026915135545,59.5311475409836
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,72,282,0.07092198581560284,0.3120567375886525,0.1992087496161188,13.081560283687944
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,76,270,0.18888888888888888,0.4666666666666667,0.33888435514162235,8.633333333333333
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,77,290,0.0,0.0,0.020552535022808377,50.49655172413793
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,78,306,0.10130718954248366,0.48366013071895425,0.2818042232843373,9.826797385620916
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,80,309,0.3818770226537217,0.5857605177993528,0.4944024077139207,6.961165048543689
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,81,258,0.4069767441860465,0.8410852713178295,0.61558010209911,2.992248062015504
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,86,300,0.4,1.0,0.6483333333333333,1.91
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,89,307,0.15309446254071662,0.41368078175895767,0.2793914172081496,14.50814332247557
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,9,303,0.04950495049504951,0.47854785478547857,0.23818808266298966,9.610561056105611
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,90,300,0.2733333333333333,0.42333333333333334,0.36115648531072064,17.25
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,92,216,0.10185185185185185,0.5601851851851852,0.31441230139415555,6.101851851851852
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,96,286,0.15034965034965034,0.6538461538461539,0.3667765346556493,5.174825174825175
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,97,290,0.6137931034482759,1.0,0.7678160919540229,1.6206896551724137
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,cosine,98,306,0.1437908496732026,0.434640522875817,0.29050275884222726,9.450980392156863
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,0,271,0.23616236162361623,0.8339483394833949,0.48869783865171323,3.5867158671586714
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,10,302,0.11920529801324503,0.5231788079470199,0.3100364755278341,8.321192052980132
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,102,299,0.07692307692307693,0.4682274247491639,0.25353916460777165,9.036789297658864
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,104,304,0.13815789473684212,0.4144736842105263,0.29913729665000194,8.644736842105264
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,105,305,0.01639344262295082,0.9081967213114754,0.3503530622383082,3.455737704918033
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,106,282,0.0851063829787234,0.624113475177305,0.33468195168758375,5.028368794326241
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,107,266,0.18796992481203006,0.5300751879699248,0.34378499902657733,7.357142857142857
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,108,279,0.7060931899641577,0.7132616487455197,0.7129321768007004,17.54121863799283
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,109,292,0.2363013698630137,0.6027397260273972,0.40479724557677926,5.571917808219178
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,11,285,0.5157894736842106,0.6456140350877193,0.5855204573817677,10.403508771929825
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,110,223,0.17040358744394618,0.600896860986547,0.30793102572575176,11.394618834080717
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,113,307,0.16286644951140064,0.38762214983713356,0.2849389910319239,9.853420195439739
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,117,305,0.3081967213114754,1.0,0.6371584699453551,1.7934426229508196
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,12,304,0.0,0.10855263157894737,0.09916836791276414,18.713815789473685
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,14,265,0.18867924528301888,0.6377358490566037,0.3812445720839925,6.316981132075472
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,18,304,0.15460526315789475,0.4901315789473684,0.33615252400595014,8.098684210526315
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,2,298,0.030201342281879196,0.8926174496644296,0.4062288581372025,3.8187919463087248
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,21,295,0.2033898305084746,0.5457627118644067,0.37522361120015524,6.105084745762712
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,24,244,0.48770491803278687,0.7418032786885246,0.6003606314094593,5.389344262295082
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,25,304,0.3980263157894737,0.6513157894736842,0.5203838682516772,5.953947368421052
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,27,303,0.0165016501650165,0.42574257425742573,0.21523870415020163,8.333333333333334
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,28,294,0.7414965986394558,0.8571428571428571,0.8015470941231924,3.0170068027210886
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,29,305,0.0,0.18688524590163935,0.13358366874706062,9.99672131147541
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,31,269,0.3828996282527881,0.7881040892193308,0.5555993381038254,3.7323420074349443
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,34,290,0.14482758620689656,0.49310344827586206,0.31672210881830404,6.43448275862069
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,35,298,0.24496644295302014,0.7315436241610739,0.42931621845811074,4.718120805369128
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,36,299,0.411371237458194,0.5919732441471572,0.5058484652202906,8.331103678929766
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,37,304,0.1118421052631579,0.4901315789473684,0.2834955501799542,6.671052631578948
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,39,298,0.2516778523489933,0.761744966442953,0.4658428567045861,4.016778523489933
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,40,300,0.006666666666666667,0.4766666666666667,0.2037931267199675,15.533333333333333
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,41,239,0.5732217573221757,0.7071129707112971,0.6451065859082729,7.861924686192468
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,42,270,0.17037037037037037,0.9222222222222223,0.41442239858906527,3.4518518518518517
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,43,286,0.36363636363636365,0.7552447552447552,0.5381233922163581,3.6573426573426575
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,45,270,0.14814814814814814,0.4,0.28999563985531834,9.522222222222222
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,46,218,0.09174311926605505,0.6926605504587156,0.2930175456551603,4.935779816513762
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,47,306,0.0915032679738562,0.4019607843137255,0.2522708482079867,8.813725490196079
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,48,253,0.007905138339920948,0.14624505928853754,0.12810317900275559,11.395256916996047
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,50,303,0.019801980198019802,0.43564356435643564,0.20818411854600202,8.405940594059405
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,51,255,0.2823529411764706,0.7294117647058823,0.48437820893703243,4.211764705882353
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,52,301,0.2292358803986711,0.5714285714285714,0.38338822544346,7.863787375415282
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,53,302,0.25165562913907286,0.7682119205298014,0.4625224831808136,4.105960264900662
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,54,303,0.5676567656765676,0.8778877887788779,0.701216422565809,3.1815181518151814
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,55,289,0.33217993079584773,0.7093425605536332,0.5028458635774705,5.660899653979238
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,57,245,0.02040816326530612,0.12244897959183673,0.14258884384139706,9.755102040816327
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,6,283,0.21201413427561838,0.8056537102473498,0.4511770617084075,4.03886925795053
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,60,303,0.052805280528052806,0.39933993399339934,0.22666225537596627,7.303630363036303
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,61,302,0.4370860927152318,0.7649006622516556,0.5921182065055707,5.456953642384106
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,63,303,0.13861386138613863,0.6336633663366337,0.34679275572596285,5.597359735973598
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,68,302,0.06622516556291391,0.3443708609271523,0.20722434335299733,11.062913907284768
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,7,303,0.3102310231023102,0.5379537953795379,0.4244669815006216,10.336633663366337
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,71,305,0.0,0.0,0.015385403530895335,64.99672131147541
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,72,282,0.1099290780141844,0.5886524822695035,0.3056981789387082,5.98936170212766
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,76,270,0.24074074074074073,0.5407407407407407,0.3867050054305085,8.385185185185184
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,77,290,0.0,0.0,0.017244872595847022,58.00344827586207
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,78,306,0.19934640522875818,0.6405228758169934,0.4002135442676216,5.356209150326797
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,80,309,0.313915857605178,0.5339805825242718,0.41867947375582065,8.922330097087379
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,81,258,0.5813953488372093,0.8837209302325582,0.7087900026396279,2.9573643410852712
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,86,300,0.41333333333333333,1.0,0.6494444444444444,1.93
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,89,307,0.1791530944625407,0.5667752442996743,0.3544904901194168,5.755700325732899
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,9,303,0.10231023102310231,0.5115511551155115,0.2855149708227014,7.976897689768977
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,90,300,0.3,0.6066666666666667,0.4449844481033616,7.78
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,92,216,0.37962962962962965,0.6898148148148148,0.5191094675265426,4.333333333333333
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,96,286,0.16083916083916083,0.6083916083916084,0.3719007583283444,5.86013986013986
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,97,290,0.6241379310344828,1.0,0.771551724137931,1.6206896551724137
B_EARLY_MIDDLE_TO_LATE,capture_median,capture,euclidean,98,306,0.1568627450980392,0.4934640522875817,0.3100378320513413,8.173202614379084
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,0,13,0.6923076923076923,1.0,0.8205128205128205,1.4615384615384615
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,10,13,0.5384615384615384,1.0,0.723076923076923,1.9230769230769231
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,102,13,0.23076923076923078,0.9230769230769231,0.5019230769230769,3.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,104,13,0.6923076923076923,1.0,0.8461538461538461,1.3076923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,105,13,0.0,1.0,0.28205128205128205,3.6153846153846154
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,106,13,0.3076923076923077,1.0,0.6282051282051282,1.8461538461538463
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,107,13,0.7692307692307693,0.8461538461538461,0.8201798201798203,2.8461538461538463
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,108,13,0.8461538461538461,0.9230769230769231,0.875,1.7692307692307692
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,109,13,0.7692307692307693,0.9230769230769231,0.8571428571428571,1.6153846153846154
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,11,13,0.9230769230769231,1.0,0.9384615384615385,1.3076923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,110,13,0.6153846153846154,1.0,0.7371794871794871,1.9230769230769231
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,113,13,0.5384615384615384,1.0,0.6653846153846152,2.3076923076923075
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,117,13,0.46153846153846156,1.0,0.717948717948718,1.6153846153846154
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,12,13,0.5384615384615384,0.6923076923076923,0.6177289377289378,5.923076923076923
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,14,13,0.8461538461538461,1.0,0.9102564102564104,1.2307692307692308
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,18,13,0.9230769230769231,1.0,0.9423076923076923,1.2307692307692308
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,2,13,0.0,1.0,0.46153846153846145,2.230769230769231
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,21,13,0.9230769230769231,1.0,0.9423076923076923,1.2307692307692308
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,24,13,0.9230769230769231,1.0,0.9615384615384616,1.0769230769230769
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,25,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,27,13,0.5384615384615384,1.0,0.7692307692307693,1.4615384615384615
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,28,13,0.6153846153846154,1.0,0.7884615384615384,1.5384615384615385
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,29,13,0.0,0.15384615384615385,0.10985019254250024,10.538461538461538
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,31,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,34,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,35,13,0.8461538461538461,1.0,0.9230769230769231,1.1538461538461537
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,36,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,37,13,0.8461538461538461,0.9230769230769231,0.8787878787878788,1.9230769230769231
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,39,13,0.9230769230769231,1.0,0.9487179487179487,1.1538461538461537
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,40,13,0.5384615384615384,0.7692307692307693,0.6673992673992674,2.6923076923076925
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,41,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,42,13,0.5384615384615384,1.0,0.7307692307692307,1.7692307692307692
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,43,13,0.7692307692307693,1.0,0.8717948717948718,1.3076923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,45,13,0.23076923076923078,0.5384615384615384,0.36629228614522735,7.923076923076923
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,46,13,0.0,0.9230769230769231,0.38397435897435894,3.076923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,47,13,0.6923076923076923,0.9230769230769231,0.8076923076923077,1.6923076923076923
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,48,13,0.0,0.0,0.09029111913727299,11.76923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,50,13,0.23076923076923078,0.6923076923076923,0.3836385836385837,4.615384615384615
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,51,13,0.9230769230769231,1.0,0.9487179487179488,1.1538461538461537
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,52,13,0.7692307692307693,0.9230769230769231,0.8500000000000001,2.6153846153846154
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,53,13,0.9230769230769231,1.0,0.9615384615384616,1.0769230769230769
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,54,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,55,13,0.9230769230769231,1.0,0.9615384615384616,1.0769230769230769
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,57,13,0.15384615384615385,0.23076923076923078,0.27365689865689863,6.461538461538462
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,6,13,0.6923076923076923,1.0,0.8076923076923077,1.6153846153846154
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,60,13,0.5384615384615384,0.8461538461538461,0.6557692307692308,2.769230769230769
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,61,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,63,13,0.5384615384615384,0.9230769230769231,0.7275641025641024,2.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,68,13,0.38461538461538464,0.46153846153846156,0.4625258644489414,10.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,7,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,71,13,0.0,0.0,0.015533131398516014,64.38461538461539
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,72,13,0.7692307692307693,1.0,0.8589743589743589,1.3846153846153846
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,76,13,0.8461538461538461,1.0,0.9102564102564104,1.2307692307692308
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,77,13,0.0,0.0,0.016854419087203535,59.38461538461539
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,78,13,0.8461538461538461,1.0,0.9230769230769231,1.1538461538461537
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,80,13,0.46153846153846156,0.6153846153846154,0.5460847159376571,5.6923076923076925
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,81,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,86,13,0.6923076923076923,1.0,0.8461538461538461,1.3076923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,89,13,0.8461538461538461,0.9230769230769231,0.8717948717948718,2.076923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,9,13,0.6923076923076923,1.0,0.7782051282051282,1.8461538461538463
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,90,13,0.7692307692307693,1.0,0.8717948717948717,1.3076923076923077
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,92,13,0.6923076923076923,0.9230769230769231,0.8173076923076923,1.7692307692307692
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,96,13,0.46153846153846156,1.0,0.7307692307692307,1.5384615384615385
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,97,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,cosine,98,13,0.7692307692307693,1.0,0.8846153846153846,1.2307692307692308
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,0,13,0.9230769230769231,1.0,0.9615384615384616,1.0769230769230769
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,10,13,0.6923076923076923,1.0,0.814102564102564,1.5384615384615385
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,102,13,0.23076923076923078,0.8461538461538461,0.4974691974691975,3.3846153846153846
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,104,13,0.7692307692307693,1.0,0.8846153846153846,1.2307692307692308
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,105,13,0.0,1.0,0.4102564102564102,2.5384615384615383
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,106,13,0.3076923076923077,1.0,0.6282051282051282,1.8461538461538463
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,107,13,0.7692307692307693,0.8461538461538461,0.8282051282051281,2.1538461538461537
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,108,13,0.8461538461538461,0.8461538461538461,0.849003826362317,9.153846153846153
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,109,13,0.9230769230769231,0.9230769230769231,0.9340659340659341,1.4615384615384615
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,11,13,0.8461538461538461,1.0,0.8807692307692307,1.5384615384615385
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,110,13,0.8461538461538461,0.9230769230769231,0.875,1.7692307692307692
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,113,13,0.5384615384615384,0.8461538461538461,0.6820512820512821,2.3846153846153846
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,117,13,0.46153846153846156,1.0,0.717948717948718,1.6153846153846154
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,12,13,0.38461538461538464,0.6153846153846154,0.5069272607734147,6.846153846153846
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,14,13,0.8461538461538461,1.0,0.9102564102564104,1.2307692307692308
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,18,13,0.7692307692307693,1.0,0.8333333333333333,1.6153846153846154
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,2,13,0.0,1.0,0.47435897435897434,2.1538461538461537
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,21,13,1.0,1.0,1.0,1.0
B_EARLY_MIDDLE_TO_LATE,capture_median,daily_profile,euclidean,24,13,0.9230769230769231,1.0,0.9615384615384616,1.0769230769230769
