rank_temporal_stability,feature,valid_sites_min,missing_rows_max,ks_mean,ks_worst,wasserstein_norm_mean,wasserstein_norm_worst,median_shift_norm_mean,median_shift_norm_worst,ks_worst_stability_percentile,wasserstein_norm_worst_stability_percentile,median_shift_norm_worst_stability_percentile,temporal_stability_score
262,times_mean,65,0,0.05702319181001547,0.08037680294688143,0.10277897459300471,0.13903462846771938,0.09443359574194331,0.13920823682299005,0.1832797427652733,0.24437299035369775,0.1414790996784566,0.18971061093247588
263,tam_3s_out_min,65,0,0.06856576917561856,0.09849358078214232,0.11493865264501751,0.16567910772909228,0.05128205128205129,0.07692307692307693,0.1382636655948553,0.17041800643086816,0.2572347266881029,0.18863879957127547
264,concentration_10pct,65,0,0.04398651318997195,0.06419915554489164,0.121529523868792,0.1793931419743898,0.07500393778416359,0.11342589217484254,0.2282958199356913,0.15755627009646303,0.17684887459807075,0.18756698821007503
265,ngrams_3_top2_frac,65,0,0.08856076375664775,0.12609680020961875,0.08379612789974726,0.1220719743260541,0.09138479722484244,0.14248770996980206,0.11254019292604502,0.2958199356913183,0.1382636655948553,0.18220793140407288
266,ngrams_4_top2_frac,65,0,0.08707923095753763,0.12474990217299542,0.08421172211762969,0.12565286426273906,0.10517551305560065,0.16229502131856044,0.1189710610932476,0.28938906752411575,0.1157556270096463,0.17470525187566988
267,ngrams_4_top1_frac,65,0,0.0833075051139366,0.11764494074285914,0.09761092725703761,0.14630341843727984,0.08127607047441406,0.12552240274738677,0.12218649517684887,0.2347266881028939,0.1607717041800643,0.172561629153269
268,iat_size_p75,65,0,0.07378228563861006,0.09065235027214136,0.16157118306687224,0.21839911700065476,0.0534603235077326,0.07836208688414713,0.14469453376205788,0.11254019292604502,0.2508038585209003,0.16934619506966775
269,times_median,65,0,0.06205793051446971,0.08701303264490179,0.11439283064135118,0.15621009759090704,0.10101899605123066,0.14929338890466107,0.15112540192926044,0.21543408360128619,0.13183279742765272,0.16613076098606647
270,ngrams_3_top1_frac,65,0,0.08256040522980941,0.10292949580111854,0.12063622536253438,0.176448553433827,0.06091988927673653,0.09632175281700096,0.13183279742765272,0.1607717041800643,0.20257234726688103,0.165058949624866
271,pps_w5_burst_count,65,0,0.0484885157403635,0.07273277361054525,0.11495945764656434,0.1289700433763758,0.6666666666666666,1.0,0.2090032154340836,0.2765273311897106,0.003215434083601286,0.16291532690246519
272,iat_var,65,0,0.051338796162984125,0.07385502967688584,0.14310618990545437,0.2039372781498415,0.08067551854787093,0.12141108093558349,0.19935691318327975,0.12540192926045016,0.1639871382636656,0.16291532690246516
273,tam_3s_in_min,65,0,0.07728176760944934,0.1115388924150601,0.1286676459714677,0.18920512752102867,0.06060606060606061,0.09090909090909091,0.12540192926045016,0.13504823151125403,0.2090032154340836,0.1564844587352626
274,tam_5s_in_min,65,0,0.055368656509419835,0.08107457833437193,0.22836872569372044,0.34189799113094865,0.06666666666666667,0.1,0.17684887459807075,0.08681672025723473,0.19614147909967847,0.15326902465166134
275,burst_mean,65,0,0.11665042016309075,0.15864762919211306,3.4448208066843145,3.643990580014801,0.04364364795707356,0.06146847557320149,0.08681672025723473,0.03215434083601286,0.3311897106109325,0.15005359056806003
276,tam_4s_in_min,65,0,0.05889181427956854,0.08833772141935281,0.09050797455439868,0.1345430989855001,0.2212475633528265,0.3333333333333333,0.14790996784565916,0.2540192926045016,0.024115755627009645,0.14201500535905678
277,iat_max,65,0,0.06498928274789596,0.09558753749218013,0.1059535869779607,0.15819036052205318,0.11794855509745857,0.17657559258830213,0.1414790996784566,0.18006430868167203,0.10289389067524116,0.1414790996784566
278,cumul_out_diffs_std,65,0,0.12132156295904527,0.1680940571556978,0.10779404792910259,0.1514310164529,0.11070431294494854,0.1590289704790423,0.05627009646302251,0.22508038585209003,0.1189710610932476,0.13344051446945338
279,cumul_in_diffs_std,65,0,0.12132156295904527,0.1680940571556978,0.10779404792910258,0.15143101645290002,0.11070431294494394,0.1590289704790357,0.05627009646302251,0.22186495176848875,0.12218649517684887,0.13344051446945338
280,burst_durations_p90,65,0,0.060143903312924955,0.07350392300556705,2.0833911535959544,2.979478199181422,0.08776398010934644,0.12940145665626476,0.20257234726688103,0.03858520900321544,0.15755627009646303,0.13290460878885316
281,entropy,65,0,0.12150067287395121,0.16853620825264548,0.10204112489515964,0.14475843278407688,0.11007916556884441,0.1581205473380613,0.028938906752411574,0.2379421221864952,0.12540192926045016,0.13076098606645228
282,mean_burst_size_out,65,0,0.13474985591639596,0.1839970121020129,0.09327879206704466,0.13277746595712328,0.11546290557981985,0.16643154019774498,0.01607717041800643,0.2604501607717042,0.10932475884244373,0.12861736334405147
283,bytes_first10pct,65,0,0.05739127458897355,0.08504529298690494,0.1731066418189923,0.2555000561732729,0.09922753210724827,0.14966421276033942,0.15755627009646303,0.09646302250803858,0.12861736334405144,0.12754555198285103
284,ratio_out_in,65,0,0.12097061909857149,0.16823450184059754,0.09013744178522042,0.1294819325826272,0.18879370409740162,0.2887658892973654,0.04983922829581994,0.27009646302250806,0.03536977491961415,0.11843515541264737
285,cumul_out_slope,65,0,0.11515613845796292,0.15650566328013465,0.10999469104735486,0.15742441859661763,0.17528792352973377,0.25325882646284525,0.0932475884244373,0.18971061093247588,0.0707395498392283,0.11789924973204717
286,ngrams_4_top4_frac,65,0,0.11790628437397103,0.17193431496429867,0.09324702820523416,0.13842336714325126,0.13839458586757605,0.21491704888938687,0.022508038585209004,0.24758842443729903,0.08360128617363344,0.11789924973204717
287,sizes_kurtosis,65,0,0.13251148711702762,0.18442373710446602,0.11813566366857443,0.16590781027077728,0.08064927047474722,0.11651025531927589,0.012861736334405145,0.16720257234726688,0.17363344051446947,0.11789924973204717
288,cumul_in_slope,65,0,0.11515613845797988,0.1565056632801759,0.10999469104741204,0.15742441859668846,0.17528792352972933,0.2532588264628338,0.09003215434083602,0.1864951768488746,0.07395498392282958,0.11682743837084673
289,ngrams_4_top3_frac,65,0,0.10871707431483486,0.15346303509749892,0.1240416674729079,0.18286017951847697,0.12063304568285682,0.18997201962356966,0.09646302250803858,0.15112540192926044,0.09646302250803858,0.11468381564844586
290,ngrams_3_top4_frac,65,0,0.11735589873021501,0.1720982236496954,0.09576479222300027,0.14321267030960189,0.14731768322552427,0.2248117083841883,0.01929260450160772,0.24115755627009647,0.08038585209003216,0.11361200428724545
291,cumul_out_diffs_mean,65,0,0.120819765716652,0.16786431835662313,0.10782795455668519,0.15649129076951515,0.18476537978837848,0.28534442660121834,0.06913183279742766,0.21061093247588425,0.04983922829581994,0.10986066452304394
292,cumul_out_pct_increasing,65,0,0.120819765716652,0.16786431835662313,0.10782795455668519,0.15649129076951515,0.18476537978837848,0.28534442660121834,0.06913183279742766,0.21061093247588425,0.04983922829581994,0.10986066452304394
293,global_packet_count_25,65,0,0.07375541212887059,0.10845268968189475,0.15851793595930175,0.2311316499353929,0.13318621269440942,0.2,0.12861736334405144,0.10932475884244373,0.09003215434083602,0.10932475884244373
294,cumul_in_diffs_mean,65,0,0.12081976571666829,0.16786431835666293,0.10782795455674961,0.1564912907695945,0.1847653797883774,0.28534442660121834,0.06270096463022508,0.20418006430868169,0.04983922829581994,0.10557341907824223
295,cumul_in_pct_increasing,65,0,0.12081976571666829,0.16786431835666293,0.10782795455674961,0.1564912907695945,0.1847653797883774,0.28534442660121834,0.06270096463022508,0.20418006430868169,0.04983922829581994,0.10557341907824223
296,global_packet_count_50,65,0,0.07060230644461218,0.1014292202180836,0.3562329706575557,0.45816560820524593,0.11158167282417782,0.17045454545454544,0.13504823151125403,0.0707395498392283,0.10610932475884244,0.10396570203644158
297,tam_2s_in_min,65,0,0.054281064809770796,0.07859423685303346,0.22148397145813734,0.3308699771075194,0.3333333333333333,0.5,0.18971061093247588,0.0932475884244373,0.006430868167202572,0.09646302250803858
298,ratio_out_total,65,0,0.12097061909857149,0.16823450184059754,0.10805426676692235,0.1568312803612456,0.18572562727047592,0.28643444375741955,0.04983922829581994,0.19614147909967847,0.04180064308681672,0.09592711682743837
299,ngrams_2_top1_frac,65,0,0.10832021282374926,0.15895172409136937,0.14997482499698342,0.21100948522822705,0.14214513071310442,0.2145634655233849,0.08038585209003216,0.1189710610932476,0.08681672025723473,0.09539121114683817
300,pps_w2_min,65,0,0.05355154919713186,0.07935851785325632,0.32298733852180317,0.4633793008210679,0.2222222222222222,0.3333333333333333,0.1864951768488746,0.06752411575562701,0.024115755627009645,0.09271168274383708
301,ngrams_2_top3_frac,65,0,0.13024222534290916,0.18545712495437208,0.11569023088394392,0.17340961213161588,0.11893417742926048,0.1888069576057338,0.00964630225080386,0.1639871382636656,0.09967845659163987,0.09110396570203644
302,ratio_in_total,65,0,0.12097061909858754,0.1682345018406366,0.1080542667669866,0.15683128036132474,0.18572562727047637,0.286434443757421,0.03858520900321544,0.19292604501607716,0.03858520900321544,0.090032154340836
303,ngrams_3_top3_frac,65,0,0.1204758493846347,0.16893877630585563,0.12491545161949702,0.18494241666025682,0.12290420172910392,0.19519056106465912,0.02572347266881029,0.14790996784565916,0.0932475884244373,0.08896034297963558
304,iat_median,65,0,0.08990988433904779,0.13236748592403175,0.19511022568366107,0.23777552162959142,0.2370837645833035,0.3572296476309377,0.10771704180064309,0.1045016077170418,0.011254019292604502,0.0744908896034298
305,iat_size_p50,65,0,0.08990988433904779,0.13236748592403175,0.19511022568366107,0.23777552162959142,0.2370837645833035,0.3572296476309377,0.10771704180064309,0.1045016077170418,0.011254019292604502,0.0744908896034298
306,burst_durations_p75,65,0,0.14476738487910415,0.20829698882402006,20.507637087397423,22.347164284527214,0.08763551829043614,0.1199400299848739,0.00482315112540193,0.00964630225080386,0.16881028938906753,0.06109324758842444
307,burst_durations_iqr,65,0,0.14476738487910415,0.20829698882402006,20.510579957455743,22.348127463734034,0.08763551829043614,0.1199400299848739,0.00482315112540193,0.006430868167202572,0.16881028938906753,0.06002143622722401
308,pps_w10_in_out,65,0,0.12097061909858754,0.1682345018406366,7.905480794872207,8.392577520241977,0.1826859423652507,0.2833513908754612,0.03858520900321544,0.017684887459807074,0.06270096463022508,0.03965702036441587
309,pps_w1_in_out,65,0,0.12097061909858754,0.1682345018406366,7.905480794872207,8.392577520241977,0.1826859423652507,0.2833513908754612,0.03858520900321544,0.017684887459807074,0.06270096463022508,0.03965702036441587
310,pps_w2_in_out,65,0,0.12097061909858754,0.1682345018406366,7.905480794872207,8.392577520241977,0.1826859423652507,0.2833513908754612,0.03858520900321544,0.017684887459807074,0.06270096463022508,0.03965702036441587
311,pps_w5_in_out,65,0,0.12097061909858754,0.1682345018406366,7.905480794872207,8.392577520241977,0.1826859423652507,0.2833513908754612,0.03858520900321544,0.017684887459807074,0.06270096463022508,0.03965702036441587
