track,site_label,model,n,accuracy,mean_true_rank
DEV_FROZEN,53,MACRO_XGB,298,0.7315436241610739,1.8355704697986577
DEV_FROZEN,53,MACRO_LTD,298,0.04697986577181208,25.08724832214765
DEV_FROZEN,53,MACRO_LTD_FINAL,298,0.4395973154362416,4.741610738255034
DEV_FROZEN,53,LTD_HYBRID_FINAL,298,0.6778523489932886,2.442953020134228
DEV_FROZEN,54,MICRO_FINAL,288,0.875,2.7465277777777777
DEV_FROZEN,54,MACRO_XGB,288,0.027777777777777776,11.711805555555555
DEV_FROZEN,54,MACRO_LTD,288,0.027777777777777776,24.069444444444443
DEV_FROZEN,54,MACRO_LTD_FINAL,288,0.03125,17.07638888888889
DEV_FROZEN,54,LTD_HYBRID_FINAL,288,0.8576388888888888,4.024305555555555
DEV_FROZEN,55,MICRO_FINAL,281,0.12455516014234876,11.227758007117437
DEV_FROZEN,55,MACRO_XGB,281,0.4199288256227758,2.893238434163701
DEV_FROZEN,55,MACRO_LTD,281,0.014234875444839857,30.316725978647685
DEV_FROZEN,55,MACRO_LTD_FINAL,281,0.0498220640569395,9.252669039145907
DEV_FROZEN,55,LTD_HYBRID_FINAL,281,0.2313167259786477,6.7686832740213525
DEV_FROZEN,57,MICRO_FINAL,240,0.30416666666666664,12.8625
DEV_FROZEN,57,MACRO_XGB,240,0.008333333333333333,11.891666666666667
DEV_FROZEN,57,MACRO_LTD,240,0.06666666666666667,6.516666666666667
DEV_FROZEN,57,MACRO_LTD_FINAL,240,0.008333333333333333,7.291666666666667
DEV_FROZEN,57,LTD_HYBRID_FINAL,240,0.3333333333333333,4.7375
DEV_FROZEN,6,MICRO_FINAL,325,0.6276923076923077,5.310769230769231
DEV_FROZEN,6,MACRO_XGB,325,0.1476923076923077,18.563076923076924
DEV_FROZEN,6,MACRO_LTD,325,0.052307692307692305,6.686153846153847
DEV_FROZEN,6,MACRO_LTD_FINAL,325,0.17846153846153845,9.741538461538461
