track,variant,date,n,accuracy,macro_f1,top5_accuracy,mrr,mean_true_rank
HISTORICAL_FINAL,HYBRID_NO_XGB_RENORM,2026-04-06,1318,0.24582701062215478,0.2310443608318754,0.5584218512898331,0.3948347079619631,10.138088012139605
HISTORICAL_FINAL,HYBRID_NO_XGB_RENORM,2026-04-07,516,0.2441860465116279,0.21626107378900902,0.5038759689922481,0.37835508788288347,11.76937984496124
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-23,136,0.25,0.09268649425850238,0.6985294117647058,0.43624710047469434,6.382352941176471
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-24,445,0.24269662921348314,0.08328095146668324,0.5842696629213483,0.4022637668447789,8.112359550561798
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-25,882,0.26077097505668934,0.24399005987108796,0.6349206349206349,0.42889096010749256,7.250566893424036
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-26,1412,0.29249291784702547,0.27308961290320194,0.6805949008498584,0.4659859335125551,6.429178470254958
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-27,1408,0.2990056818181818,0.2754721668076938,0.6931818181818182,0.4751103872756677,6.061079545454546
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-28,1319,0.3252463987869598,0.3024282342792131,0.7210007581501138,0.49802893145213845,5.624715693707354
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-29,1397,0.3206871868289191,0.30236325530168656,0.7072297780959198,0.4947093609313378,5.9470293486041514
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-30,1340,0.2902985074626866,0.26540017550530226,0.6895522388059702,0.46593991202560203,6.1537313432835825
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-03-31,1364,0.3284457478005865,0.3130221134252,0.7030791788856305,0.49255218508087056,5.928885630498534
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-04-01,1427,0.31674842326559216,0.29699731823578646,0.6944639103013315,0.4852485107711617,6.2032235459004905
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-04-02,1414,0.32248939179632247,0.29778422364299734,0.7050919377652051,0.49574397507501655,5.774398868458275
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-04-03,1391,0.3076923076923077,0.28169538562035307,0.6693026599568656,0.47217790004698157,6.381020848310568
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-04-04,1344,0.28869047619047616,0.26584062718427615,0.6778273809523809,0.462693657933005,6.534226190476191
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-04-05,1430,0.2853146853146853,0.26611916282987835,0.6559440559440559,0.45344712579955876,6.584615384615384
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-04-06,1318,0.30652503793626706,0.28152164907455307,0.6798179059180577,0.4708964437410546,6.4597875569044
HISTORICAL_FINAL,ACTUAL_HYBRID,2026-04-07,516,0.29457364341085274,0.2605524222380658,0.6472868217054264,0.4538351814919953,7.089147286821706
