track,variant,site_label,n,accuracy,top5_accuracy,mrr,mean_true_rank
DEV_FROZEN,MICRO,80,287,0.289198606271777,0.5226480836236934,0.408481362145583,15.560975609756097
DEV_FROZEN,MICRO,81,238,0.5714285714285714,0.8109243697478992,0.6818086774651594,4.310924369747899
DEV_FROZEN,MICRO,86,292,0.9143835616438356,1.0,0.9463470319634705,1.1506849315068493
DEV_FROZEN,MICRO,89,273,0.8974358974358975,0.989010989010989,0.9412021966031785,1.3553113553113554
DEV_FROZEN,MICRO,9,337,0.05934718100890208,0.29080118694362017,0.17493720831206752,18.106824925816024
DEV_FROZEN,MICRO,90,178,0.3146067415730337,0.7415730337078652,0.4927389574876293,6.320224719101123
DEV_FROZEN,MICRO,92,286,0.5979020979020979,0.7762237762237763,0.6794132211652834,10.996503496503497
DEV_FROZEN,MICRO,96,290,0.6620689655172414,0.8620689655172413,0.7501589358266805,4.255172413793104
DEV_FROZEN,MICRO,97,282,0.07801418439716312,1.0,0.5313238770685579,1.9680851063829787
DEV_FROZEN,MICRO,98,289,0.4740484429065744,0.7439446366782007,0.5985927050524856,7.83044982698962
DEV_FROZEN,MICRO_XGB_OUTER55,0,299,0.822742474916388,0.979933110367893,0.8903142750968838,1.3879598662207357
DEV_FROZEN,MICRO_XGB_OUTER55,10,329,0.5045592705167173,0.7203647416413373,0.6088062880780071,5.613981762917933
DEV_FROZEN,MICRO_XGB_OUTER55,102,282,0.3404255319148936,0.9148936170212766,0.5799644504431739,2.74468085106383
DEV_FROZEN,MICRO_XGB_OUTER55,104,264,0.4962121212121212,0.9545454545454546,0.6870850424827697,2.1931818181818183
DEV_FROZEN,MICRO_XGB_OUTER55,105,276,0.48188405797101447,0.7572463768115942,0.6038591384436984,4.271739130434782
DEV_FROZEN,MICRO_XGB_OUTER55,106,253,0.7628458498023716,0.9881422924901185,0.8589968003011481,1.4229249011857708
DEV_FROZEN,MICRO_XGB_OUTER55,107,236,0.75,0.9957627118644068,0.8631591337099812,1.3898305084745763
DEV_FROZEN,MICRO_XGB_OUTER55,108,288,0.9618055555555556,1.0,0.9748842592592593,1.0902777777777777
DEV_FROZEN,MICRO_XGB_OUTER55,109,290,0.6310344827586207,0.896551724137931,0.7507047454461248,2.2655172413793103
DEV_FROZEN,MICRO_XGB_OUTER55,11,303,0.9207920792079208,0.9900990099009901,0.9544293715085793,1.2112211221122111
DEV_FROZEN,MICRO_XGB_OUTER55,110,293,0.689419795221843,0.9965870307167235,0.7990898748577929,1.6860068259385665
DEV_FROZEN,MICRO_XGB_OUTER55,113,289,0.4671280276816609,0.9446366782006921,0.6665246452489213,2.2422145328719725
DEV_FROZEN,MICRO_XGB_OUTER55,117,289,0.2629757785467128,1.0,0.5299884659746252,2.3460207612456747
DEV_FROZEN,MICRO_XGB_OUTER55,12,312,0.4391025641025641,0.7756410256410257,0.5949325631258829,3.5448717948717947
DEV_FROZEN,MICRO_XGB_OUTER55,14,306,0.15359477124183007,0.2222222222222222,0.21101301781407236,22.790849673202615
DEV_FROZEN,MICRO_XGB_OUTER55,18,330,0.6878787878787879,0.9787878787878788,0.8166582491582489,1.587878787878788
DEV_FROZEN,MICRO_XGB_OUTER55,2,287,0.519163763066202,0.9860627177700348,0.7125573806758476,1.8745644599303135
DEV_FROZEN,MICRO_XGB_OUTER55,21,308,0.5292207792207793,0.8766233766233766,0.6678095185079976,2.7564935064935066
DEV_FROZEN,MICRO_XGB_OUTER55,24,263,0.4372623574144487,0.6996197718631179,0.5610294234669435,4.88212927756654
DEV_FROZEN,MICRO_XGB_OUTER55,25,312,0.592948717948718,0.9230769230769231,0.7299108299108299,2.173076923076923
DEV_FROZEN,MICRO_XGB_OUTER55,27,310,0.24193548387096775,0.6548387096774193,0.42602673875134767,6.67741935483871
DEV_FROZEN,MICRO_XGB_OUTER55,28,286,0.45454545454545453,0.8461538461538461,0.6272167889034718,2.8076923076923075
DEV_FROZEN,MICRO_XGB_OUTER55,29,320,0.384375,0.728125,0.5347451764654251,4.03125
DEV_FROZEN,MICRO_XGB_OUTER55,31,289,0.8754325259515571,0.9930795847750865,0.9209919261822375,1.2698961937716262
DEV_FROZEN,MICRO_XGB_OUTER55,34,251,0.8326693227091634,0.9800796812749004,0.9036929206251916,1.3545816733067728
DEV_FROZEN,MICRO_XGB_OUTER55,35,297,0.19865319865319866,0.6060606060606061,0.37424295016098746,6.346801346801347
DEV_FROZEN,MICRO_XGB_OUTER55,36,305,0.32131147540983607,0.7639344262295082,0.5328673957584203,4.370491803278688
DEV_FROZEN,MICRO_XGB_OUTER55,37,316,0.4272151898734177,0.8069620253164557,0.5842332047478372,3.5664556962025316
DEV_FROZEN,MICRO_XGB_OUTER55,39,284,0.25704225352112675,0.6795774647887324,0.4486945806819188,4.806338028169014
DEV_FROZEN,MICRO_XGB_OUTER55,40,219,0.2328767123287671,0.5159817351598174,0.3806006502864723,7.853881278538813
DEV_FROZEN,MICRO_XGB_OUTER55,41,267,0.5880149812734082,0.898876404494382,0.7200479093010488,2.4157303370786516
DEV_FROZEN,MICRO_XGB_OUTER55,42,279,0.5483870967741935,0.8530465949820788,0.6744511561715864,2.6810035842293907
DEV_FROZEN,MICRO_XGB_OUTER55,43,260,0.6230769230769231,0.926923076923077,0.7550398639821717,2.1615384615384614
DEV_FROZEN,MICRO_XGB_OUTER55,45,273,0.5787545787545788,0.9084249084249084,0.7094249782274993,2.3882783882783882
DEV_FROZEN,MICRO_XGB_OUTER55,46,284,0.5211267605633803,0.9295774647887324,0.691479228240255,2.316901408450704
DEV_FROZEN,MICRO_XGB_OUTER55,47,295,0.7762711864406779,0.9898305084745763,0.8651977401129943,1.4067796610169492
